run_id;run_date;run_time;run_datetime;day_of_year;city;latitude;longitude;panel_material;panel_face_type;panel_area_m2;panel_base_efficiency;panel_material_factor;panel_effective_base_efficiency;panel_bifacial_gain_factor;cloud_cover_pct;rain_mm;temperature_c;wind_speed_kmh;irradiance_theoretical_w_m2;irradiance_adjusted_w_m2;pv_efficiency;pv_power_kw;grid_carbon_intensity_gco2_kwh;job_flops;job_duration_s;job_energy_j;job_energy_kwh;job_average_power_kw;energy_total_kwh;energy_pv_kwh;energy_grid_kwh;co2_g
run_20260621_064917;2026-06-21;06:49:17;2026-06-21 06:49:17;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.6;5.8;184.496;152.67;0.200928;0.306757;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_065025;2026-06-21;06:50:25;2026-06-21 06:50:25;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.6;5.8;188.404;155.905;0.200928;0.313256;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_065132;2026-06-21;06:51:32;2026-06-21 06:51:32;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.6;5.8;192.309;159.136;0.200928;0.319748;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_065240;2026-06-21;06:52:40;2026-06-21 06:52:40;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.6;5.8;196.21;162.364;0.200928;0.326235;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_065348;2026-06-21;06:53:48;2026-06-21 06:53:48;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.6;5.8;200.107;165.589;0.200928;0.332714;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_065455;2026-06-21;06:54:55;2026-06-21 06:54:55;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.6;5.8;204;168.81;0.200928;0.339187;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_065558;2026-06-21;06:55:58;2026-06-21 06:55:58;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.6;5.8;207.89;172.029;0.200928;0.345654;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_065706;2026-06-21;06:57:06;2026-06-21 06:57:06;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.6;5.8;215.655;178.455;0.200928;0.358565;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_065814;2026-06-21;06:58:14;2026-06-21 06:58:14;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.6;5.8;219.531;181.662;0.200928;0.36501;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_065921;2026-06-21;06:59:21;2026-06-21 06:59:21;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.6;5.8;223.403;184.866;0.200928;0.371448;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_070029;2026-06-21;07:00:29;2026-06-21 07:00:29;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.8;5.8;227.271;188.067;0.200928;0.377879;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_070136;2026-06-21;07:01:36;2026-06-21 07:01:36;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.8;5.8;231.134;191.263;0.200928;0.384302;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_070243;2026-06-21;07:02:43;2026-06-21 07:02:43;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.8;5.8;234.993;194.456;0.200928;0.390717;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_070351;2026-06-21;07:03:51;2026-06-21 07:03:51;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.8;5.8;238.846;197.645;0.200928;0.397125;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_070458;2026-06-21;07:04:58;2026-06-21 07:04:58;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.8;5.8;242.695;200.83;0.200928;0.403524;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_070605;2026-06-21;07:06:05;2026-06-21 07:06:05;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.8;5.8;250.379;207.189;0.200928;0.4163;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_070710;2026-06-21;07:07:10;2026-06-21 07:07:10;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.8;5.8;254.213;210.362;0.200928;0.422675;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_070818;2026-06-21;07:08:18;2026-06-21 07:08:18;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.8;5.8;258.043;213.53;0.200928;0.429042;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_070925;2026-06-21;07:09:25;2026-06-21 07:09:25;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.8;5.8;261.867;216.695;0.200928;0.435401;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_071032;2026-06-21;07:10:32;2026-06-21 07:10:32;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.8;5.8;265.686;219.855;0.200928;0.441751;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_071140;2026-06-21;07:11:40;2026-06-21 07:11:40;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.8;5.8;269.5;223.011;0.200928;0.448092;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_071248;2026-06-21;07:12:48;2026-06-21 07:12:48;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.8;5.8;273.308;226.163;0.200928;0.454424;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_071355;2026-06-21;07:13:55;2026-06-21 07:13:55;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;23;0;23.8;5.8;277.111;229.31;0.200928;0.460747;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_071503;2026-06-21;07:15:03;2026-06-21 07:15:03;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;24;0;24.2;5.6;284.701;233.455;0.200896;0.469002;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_071611;2026-06-21;07:16:11;2026-06-21 07:16:11;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;24;0;24.2;5.6;288.488;236.56;0.200896;0.475239;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_071718;2026-06-21;07:17:18;2026-06-21 07:17:18;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;24;0;24.2;5.6;292.268;239.66;0.200896;0.481467;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_071825;2026-06-21;07:18:25;2026-06-21 07:18:25;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;24;0;24.2;5.6;296.043;242.756;0.200896;0.487686;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_071930;2026-06-21;07:19:30;2026-06-21 07:19:30;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;24;0;24.2;5.6;299.813;245.846;0.200896;0.493895;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_072037;2026-06-21;07:20:37;2026-06-21 07:20:37;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;24;0;24.2;5.6;303.576;248.932;0.200896;0.500095;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_072145;2026-06-21;07:21:45;2026-06-21 07:21:45;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;24;0;24.2;5.6;307.333;252.013;0.200896;0.506285;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_072253;2026-06-21;07:22:53;2026-06-21 07:22:53;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;24;0;24.2;5.6;311.085;255.089;0.200896;0.512464;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_072400;2026-06-21;07:24:00;2026-06-21 07:24:00;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;24;0;24.2;5.6;318.569;261.226;0.200896;0.524793;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_072508;2026-06-21;07:25:08;2026-06-21 07:25:08;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;24;0;24.2;5.6;322.301;264.287;0.200896;0.530942;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_072615;2026-06-21;07:26:15;2026-06-21 07:26:15;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;24;0;24.2;5.6;326.028;267.343;0.200896;0.537081;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_072722;2026-06-21;07:27:22;2026-06-21 07:27:22;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;24;0;24.2;5.6;329.748;270.393;0.200896;0.543209;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_072829;2026-06-21;07:28:29;2026-06-21 07:28:29;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;24;0;24.2;5.6;333.461;273.438;0.200896;0.549327;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_072936;2026-06-21;07:29:36;2026-06-21 07:29:36;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;24;0;24.2;5.6;337.168;276.478;0.200896;0.555433;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_073044;2026-06-21;07:30:44;2026-06-21 07:30:44;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;26;0;24.6;5.1;340.869;274.399;0.200816;0.551038;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_073149;2026-06-21;07:31:49;2026-06-21 07:31:49;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;26;0;24.6;5.1;344.562;277.373;0.200816;0.557009;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_073256;2026-06-21;07:32:56;2026-06-21 07:32:56;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;26;0;24.6;5.1;348.249;280.341;0.200816;0.562969;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_073403;2026-06-21;07:34:03;2026-06-21 07:34:03;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;26;0;24.6;5.1;355.603;286.26;0.200816;0.574856;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260621_073511;2026-06-21;07:35:11;2026-06-21 07:35:11;172;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;26;0;24.6;5.1;359.269;289.212;0.200816;0.580783;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
