run_id;run_date;run_time;run_datetime;day_of_year;city;latitude;longitude;panel_material;panel_face_type;panel_area_m2;panel_base_efficiency;panel_material_factor;panel_effective_base_efficiency;panel_bifacial_gain_factor;cloud_cover_pct;rain_mm;temperature_c;wind_speed_kmh;irradiance_theoretical_w_m2;irradiance_adjusted_w_m2;pv_efficiency;pv_power_kw;grid_carbon_intensity_gco2_kwh;job_flops;job_duration_s;job_energy_j;job_energy_kwh;job_average_power_kw;energy_total_kwh;energy_pv_kwh;energy_grid_kwh;co2_g
run_20260617_110104;2026-06-17;11:01:04;2026-06-17 11:01:04;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;39;0;28.2;7.8;877.24;620.648;0.19835;1.23105;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_110206;2026-06-17;11:02:06;2026-06-17 11:02:06;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;39;0;28.2;7.8;878.251;621.363;0.19835;1.23247;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_110305;2026-06-17;11:03:05;2026-06-17 11:03:05;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;39;0;28.2;7.8;879.245;622.066;0.19835;1.23387;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_110404;2026-06-17;11:04:04;2026-06-17 11:04:04;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;39;0;28.2;7.8;880.222;622.757;0.19835;1.23524;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_110503;2026-06-17;11:05:03;2026-06-17 11:05:03;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;39;0;28.2;7.8;881.182;623.436;0.19835;1.23659;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_110601;2026-06-17;11:06:01;2026-06-17 11:06:01;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;39;0;28.2;7.8;882.125;624.104;0.19835;1.23791;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_110700;2026-06-17;11:07:00;2026-06-17 11:07:00;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;39;0;28.2;7.8;883.052;624.759;0.19835;1.23921;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_110759;2026-06-17;11:07:59;2026-06-17 11:07:59;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;39;0;28.2;7.8;883.052;624.759;0.19835;1.23921;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_110858;2026-06-17;11:08:58;2026-06-17 11:08:58;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;39;0;28.2;7.8;883.961;625.402;0.19835;1.24049;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_110956;2026-06-17;11:09:56;2026-06-17 11:09:56;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;39;0;28.2;7.8;884.853;626.033;0.19835;1.24174;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_111055;2026-06-17;11:10:55;2026-06-17 11:10:55;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;39;0;28.2;7.8;885.728;626.652;0.19835;1.24297;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_111154;2026-06-17;11:11:54;2026-06-17 11:11:54;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;39;0;28.2;7.8;886.586;627.259;0.19835;1.24417;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_111253;2026-06-17;11:12:53;2026-06-17 11:12:53;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;39;0;28.2;7.8;887.427;627.854;0.19835;1.24535;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_111353;2026-06-17;11:13:53;2026-06-17 11:13:53;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;39;0;28.2;7.8;888.251;628.437;0.19835;1.24651;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_111451;2026-06-17;11:14:51;2026-06-17 11:14:51;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;39;0;28.2;8.3;889.057;629.008;0.198429;1.24813;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_111550;2026-06-17;11:15:50;2026-06-17 11:15:50;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;47;0;28.5;8.3;889.847;576.176;0.198157;1.14173;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_111649;2026-06-17;11:16:49;2026-06-17 11:16:49;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;47;0;28.5;8.3;890.619;576.676;0.198157;1.14272;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_111748;2026-06-17;11:17:48;2026-06-17 11:17:48;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;47;0;28.5;8.3;891.375;577.165;0.198157;1.14369;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_111846;2026-06-17;11:18:46;2026-06-17 11:18:46;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;47;0;28.5;8.3;892.113;577.643;0.198157;1.14464;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_111945;2026-06-17;11:19:45;2026-06-17 11:19:45;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;47;0;28.5;8.3;892.834;578.11;0.198157;1.14557;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_112043;2026-06-17;11:20:43;2026-06-17 11:20:43;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;47;0;28.5;8.3;893.538;578.566;0.198157;1.14647;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_112142;2026-06-17;11:21:42;2026-06-17 11:21:42;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;47;0;28.5;8.3;894.224;579.01;0.198157;1.14735;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_112240;2026-06-17;11:22:40;2026-06-17 11:22:40;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;47;0;28.5;8.3;894.894;579.444;0.198157;1.14821;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_112339;2026-06-17;11:23:39;2026-06-17 11:23:39;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;47;0;28.5;8.3;895.546;579.866;0.198157;1.14905;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_112438;2026-06-17;11:24:38;2026-06-17 11:24:38;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;47;0;28.5;8.3;896.181;580.277;0.198157;1.14986;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_112538;2026-06-17;11:25:38;2026-06-17 11:25:38;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;47;0;28.5;8.3;896.798;580.677;0.198157;1.15065;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_112637;2026-06-17;11:26:37;2026-06-17 11:26:37;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;47;0;28.5;8.3;897.399;581.066;0.198157;1.15142;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_112735;2026-06-17;11:27:35;2026-06-17 11:27:35;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;47;0;28.5;8.3;897.982;581.443;0.198157;1.15217;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_112834;2026-06-17;11:28:34;2026-06-17 11:28:34;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;47;0;28.5;8.3;898.548;581.81;0.198157;1.1529;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_112932;2026-06-17;11:29:32;2026-06-17 11:29:32;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;47;0;28.5;8.3;899.096;582.165;0.198157;1.1536;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_113031;2026-06-17;11:30:31;2026-06-17 11:30:31;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;38;0;28.8;8.4;899.628;643.234;0.197901;1.27297;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_113129;2026-06-17;11:31:29;2026-06-17 11:31:29;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;38;0;28.8;8.4;900.141;643.601;0.197901;1.27369;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_113228;2026-06-17;11:32:28;2026-06-17 11:32:28;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;38;0;28.8;8.4;900.638;643.956;0.197901;1.2744;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_113326;2026-06-17;11:33:26;2026-06-17 11:33:26;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;38;0;28.8;8.4;901.117;644.299;0.197901;1.27507;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_113425;2026-06-17;11:34:25;2026-06-17 11:34:25;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;38;0;28.8;8.4;901.579;644.629;0.197901;1.27573;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_113524;2026-06-17;11:35:24;2026-06-17 11:35:24;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;38;0;28.8;8.4;902.024;644.947;0.197901;1.27636;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_113622;2026-06-17;11:36:22;2026-06-17 11:36:22;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;38;0;28.8;8.4;902.451;645.252;0.197901;1.27696;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_113722;2026-06-17;11:37:22;2026-06-17 11:37:22;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;38;0;28.8;8.4;902.861;645.545;0.197901;1.27754;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_113821;2026-06-17;11:38:21;2026-06-17 11:38:21;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;38;0;28.8;8.4;903.253;645.826;0.197901;1.2781;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_113920;2026-06-17;11:39:20;2026-06-17 11:39:20;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;38;0;28.8;8.4;903.628;646.094;0.197901;1.27863;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_114019;2026-06-17;11:40:19;2026-06-17 11:40:19;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;38;0;28.8;8.4;903.986;646.35;0.197901;1.27913;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_114117;2026-06-17;11:41:17;2026-06-17 11:41:17;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;38;0;28.8;8.4;904.326;646.593;0.197901;1.27961;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_114216;2026-06-17;11:42:16;2026-06-17 11:42:16;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;38;0;28.8;8.4;904.649;646.824;0.197901;1.28007;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_114314;2026-06-17;11:43:14;2026-06-17 11:43:14;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;38;0;28.8;8.4;904.954;647.042;0.197901;1.2805;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_114413;2026-06-17;11:44:13;2026-06-17 11:44:13;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;38;0;28.8;8.4;905.242;647.248;0.197901;1.28091;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_114511;2026-06-17;11:45:11;2026-06-17 11:45:11;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;45;0;29;8.5;905.513;599.902;0.197736;1.18622;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_114610;2026-06-17;11:46:10;2026-06-17 11:46:10;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;45;0;29;8.5;905.766;600.07;0.197736;1.18655;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_114708;2026-06-17;11:47:08;2026-06-17 11:47:08;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;45;0;29;8.5;906.002;600.226;0.197736;1.18686;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_114807;2026-06-17;11:48:07;2026-06-17 11:48:07;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;45;0;29;8.5;906.22;600.371;0.197736;1.18715;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_114907;2026-06-17;11:49:07;2026-06-17 11:49:07;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;45;0;29;8.5;906.421;600.504;0.197736;1.18741;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_115006;2026-06-17;11:50:06;2026-06-17 11:50:06;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;45;0;29;8.5;906.604;600.625;0.197736;1.18765;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_115106;2026-06-17;11:51:06;2026-06-17 11:51:06;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;45;0;29;8.5;906.77;600.735;0.197736;1.18787;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_115204;2026-06-17;11:52:04;2026-06-17 11:52:04;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;45;0;29;8.5;906.918;600.833;0.197736;1.18806;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_115303;2026-06-17;11:53:03;2026-06-17 11:53:03;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;45;0;29;8.5;907.049;600.92;0.197736;1.18823;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_115401;2026-06-17;11:54:01;2026-06-17 11:54:01;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;45;0;29;8.5;907.163;600.995;0.197736;1.18838;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_115500;2026-06-17;11:55:00;2026-06-17 11:55:00;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;45;0;29;8.5;907.259;601.059;0.197736;1.18851;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_115558;2026-06-17;11:55:58;2026-06-17 11:55:58;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;45;0;29;8.5;907.259;601.059;0.197736;1.18851;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_115656;2026-06-17;11:56:56;2026-06-17 11:56:56;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;45;0;29;8.5;907.338;601.111;0.197736;1.18861;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_115755;2026-06-17;11:57:55;2026-06-17 11:57:55;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;45;0;29;8.5;907.399;601.152;0.197736;1.18869;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_115853;2026-06-17;11:58:53;2026-06-17 11:58:53;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;45;0;29;8.5;907.442;601.181;0.197736;1.18875;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_115951;2026-06-17;11:59:51;2026-06-17 11:59:51;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;45;0;29;8.5;907.469;601.198;0.197736;1.18878;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_120050;2026-06-17;12:00:50;2026-06-17 12:00:50;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;47;0;29.2;8.4;907.477;587.592;0.197539;1.16072;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_120150;2026-06-17;12:01:50;2026-06-17 12:01:50;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;47;0;29.2;8.4;907.469;587.586;0.197539;1.16071;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_120249;2026-06-17;12:02:49;2026-06-17 12:02:49;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;47;0;28.8;8.4;907.442;587.569;0.197901;1.1628;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_120347;2026-06-17;12:03:47;2026-06-17 12:03:47;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;47;0;28.8;8.4;907.399;587.541;0.197901;1.16275;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_120446;2026-06-17;12:04:46;2026-06-17 12:04:46;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;47;0;28.8;8.4;907.338;587.501;0.197901;1.16267;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
run_20260617_120544;2026-06-17;12:05:44;2026-06-17 12:05:44;168;"Belém";-1.4537;-48.5078;"monocrystalline";"monofacial";10;0.2;1;0.2;1.1;47;0;28.8;8.4;907.259;587.45;0.197901;1.16257;100;5e+10;1;250;6.94444e-05;0.25;6.94444e-05;6.94444e-05;0;0
